epoch,current_temperature_2m,current_relative_humidity_2m,current_apparent_temperature,current_is_day,current_precipitation,current_rain,current_showers,current_weather_code,current_cloud_cover,current_pressure_msl,current_surface_pressure,current_wind_speed_10m,current_wind_direction_10m,current_wind_gusts_10m
1731645000,17.399999618530273,87.0,17.744251251220703,0.0,0.0,0.0,0.0,2.0,42.0,1013.7999877929688,919.5109252929688,9.65981388092041,116.56498718261719,30.23999786376953
1731648600,17.299999237060547,88.0,17.862655639648438,0.0,0.0,0.0,0.0,1.0,33.0,1013.7000122070312,919.3897094726562,8.37338638305664,115.46331024169922,24.479999542236328
1731652200,17.25,89.0,18.02656364440918,0.0,0.0,0.0,0.0,1.0,31.0,1013.9000244140625,919.5557861328125,7.2448601722717285,116.56498718261719,21.239999771118164
1731655800,17.100000381469727,90.0,17.978219985961914,0.0,0.0,0.0,0.0,1.0,22.0,1014.2000122070312,919.7818603515625,6.618519306182861,112.38018035888672,19.440000534057617
1731659400,17.25,91.0,18.22368812561035,1.0,0.0,0.0,0.0,1.0,15.0,1014.7999877929688,920.3720092773438,6.830519199371338,108.43504333496094,17.280000686645508
1731663000,18.450000762939453,86.0,19.45628547668457,1.0,0.0,0.0,0.0,1.0,14.0,1015.5999755859375,921.4641723632812,7.4215898513793945,104.03627014160156,17.280000686645508
1731666600,20.899999618530273,79.0,21.744102478027344,1.0,0.0,0.0,0.0,1.0,11.0,1015.7000122070312,922.2954711914062,11.54247760772705,86.42374420166016,20.880001068115234
1731670200,22.75,71.0,22.990068435668945,1.0,0.0,0.0,0.0,1.0,36.0,1015.4000244140625,922.57421875,16.78156089782715,67.28555297851562,32.03999710083008
1731673800,23.899999618530273,66.0,23.933374404907227,1.0,0.0,0.0,0.0,2.0,59.0,1015.2000122070312,922.7318725585938,17.974781036376953,57.26478576660156,39.23999786376953
1731677400,24.75,63.0,25.50629234313965,1.0,0.0,0.0,0.0,3.0,82.0,1015.0,922.7993774414062,15.876774787902832,57.03059387207031,38.519996643066406
1731681000,25.850000381469727,60.0,27.986003875732422,1.0,0.0,0.0,0.0,2.0,77.0,1014.5999755859375,922.7559204101562,14.777549743652344,55.92276382446289,35.279998779296875
1731684600,26.799999237060547,57.0,28.831787109375,1.0,0.0,0.0,0.0,2.0,75.0,1013.7000122070312,922.2120361328125,13.044723510742188,62.0206184387207,33.839996337890625
